,X,observation,trial,load,stimulus_type,ended_on,url_code,trial_type,trial_seq,color_offset,color_angle_test,color_angle_deviation,color_angle_abs_deviation,stimulus_seq
26,667,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,-38.7270247163702,-46.5589999362845,18.5589999362845,18.5589999362845,21
27,691,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,141.122906495742,153.411780817842,-5.41178081784176,5.41178081784176,22
28,715,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,119.23006526992,138.025022198774,-47.0250221987741,47.0250221987741,23
29,739,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,76.4077952639351,-38.2807287870787,11.2807287870787,11.2807287870787,24
30,763,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,61.7427342612391,109.273583236859,-20.2735832368594,20.2735832368594,25
31,787,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,-179.7852328718,-45.030528498383,13.0305284983831,13.0305284983831,26
32,811,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,-130.290842076177,149.564857311284,16.4351426887158,16.4351426887158,27
33,835,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,-137.015601743313,141.197348020401,-51.1973480204014,51.1973480204014,28
34,859,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,-151.629974134357,-167.684598911466,2.68459891146631,2.68459891146631,29
35,883,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,160.921435994418,155.98168583589,-0.981685835889493,0.981685835889493,30
36,907,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,75.4028002254204,-151.845126055409,1.84512605540863,1.84512605540863,31
37,931,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,27.7286940028341,146.588348722428,-38.5883487224279,38.5883487224279,32
38,955,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,61.8427561098868,-29.0565443544291,-3.94345564557079,3.94345564557079,33
39,979,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,-114.944314177246,125.900296823167,6.09970317683337,6.09970317683337,34
40,1003,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,174.950446821364,101.493894666543,-4.4938946665427,4.4938946665427,35
41,1027,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,-152.025884490618,-157.808992897666,-1.19100710233351,1.19100710233351,36
42,1051,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,-115.785127628543,131.419517821446,-44.419517821446,44.419517821446,37
43,1075,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,-152.975647406594,-156.908125936347,10.9081259363475,10.9081259363475,38
44,1099,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,115.789405868566,-176.6364929264,8.63649292640048,8.63649292640048,39
45,1123,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,-69.2921186580423,-129.563867531998,-20.4361324680019,20.4361324680019,40
46,1147,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,121.070816542133,-31.6720255716249,14.672025571625,14.672025571625,41
47,1171,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,-142.801042971943,-86.4446169111905,-12.5553830888095,12.5553830888095,42
48,1195,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,171.647601956107,93.90445092826,41.09554907174,41.09554907174,43
49,1219,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,-1.11481854782338,-71.710941405373,-29.289058594627,29.289058594627,44
50,1243,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,158.8500321385,101.667843381709,4.33215661829104,4.33215661829104,45
51,1267,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,129.260553880534,-66.54704339473,-4.45295660526995,4.45295660526995,46
52,1291,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,-14.7629161121639,151.46582185376,-2.46582185375996,2.46582185375996,47
53,1315,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,31.6772839583853,144.759650866035,-45.7596508660354,45.7596508660354,48
54,1339,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,70.5322428362468,171.828068631072,-101.828068631072,101.828068631072,49
55,1363,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,43.8466163017171,-151.434339370041,4.43433937004102,4.43433937004102,50
56,1387,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,-146.412637749364,-127.125055072682,-30.8749449273183,30.8749449273183,51
57,1411,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,28.5339078782289,67.3926769748966,2.60732302510337,2.60732302510337,52
58,1435,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,-156.822083624747,-136.26026758503,-17.7397324149698,17.7397324149698,53
59,1459,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,64.0598412312504,97.8036925639228,63.1963074360772,63.1963074360772,54
60,1483,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,107.205898543978,-150.806046325967,3.8060463259668,3.8060463259668,55
61,1507,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,52.1475296574046,124.110906980359,-27.1109069803592,27.1109069803592,56
62,1531,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,52.7797090421191,-58.6361097008764,22.6361097008764,22.6361097008764,57
63,1555,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,-179.031724408957,146.506117724555,-46.5061177245549,46.5061177245549,58
64,1579,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,131.996837412074,5.13236612293485,-13.1323661229349,13.1323661229349,59
65,1603,01ea1,baseline1,1,ongoing,response,574586893,ongoing,1,27.04583501921,-86.0006665223871,-18.9993334776129,18.9993334776129,60
66,1688,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-125.275906878113,-40.0969867413628,-0.21761325863713,0.21761325863713,1
67,1712,01ea1,pm,1,ongoing,response,574586893,ongoing,1,114.8816512447,86.0353342474692,75.6223857525308,75.6223857525308,2
68,1736,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-161.76866578264,147.544489876726,-6.81124987672558,6.81124987672558,3
69,1760,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-6.87412264019738,112.160872761082,-20.2438527610824,20.2438527610824,4
70,1784,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-26.8781511131477,-69.4018885853873,-18.5279114146127,18.5279114146127,5
71,1808,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-40.6265960487999,-68.8416620205485,11.1032620205485,11.1032620205485,6
72,1832,01ea1,pm,1,ongoing,response,574586893,ongoing,1,32.868507000586,97.835931335662,40.7495486643379,40.7495486643379,7
73,1856,01ea1,pm,1,ongoing,response,574586893,ongoing,1,38.475556468943,147.268628165963,8.97761183403713,8.97761183403713,8
74,1880,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-131.08490814681,-60.5612417677418,-3.16675823225819,3.16675823225819,9
75,1904,01ea1,pm,1,ongoing,response,574586893,ongoing,1,90.0727346046926,88.2625760286777,-7.99574602867767,7.99574602867767,10
76,1928,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-13.4126835516797,-39.8512773222023,1.9515773222023,1.9515773222023,11
77,1952,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-10.8776575555727,58.4095756149769,-0.0168756149769251,0.0168756149769251,12
78,1976,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-179.25892946033,-12.8545956136765,11.7944956136764,11.7944956136764,13
79,2000,01ea1,pm,1,ongoing,response,574586893,ongoing,1,29.4287610830854,-48.9939113656056,-7.29768863439438,7.29768863439438,14
80,2024,01ea1,pm,1,ongoing,response,574586893,ongoing,1,151.845169660875,154.600266668299,-4.02125666829875,4.02125666829875,15
81,2048,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-42.6750983528785,131.360230752885,15.5451492471153,15.5451492471153,16
82,2072,01ea1,pm,1,ongoing,response,574586893,ongoing,1,105.167910012084,82.4710015287254,-3.64070152872546,3.64070152872546,17
83,2096,01ea1,pm,1,prom_spec,response,574586893,prom,1,-15.4360987715629,108.686890168311,119.313109831689,119.313109831689,18
84,2120,01ea1,pm,1,ongoing,response,574586893,ongoing,1,70.7072459815871,-32.0569321212147,3.44793212121476,3.44793212121476,19
85,2144,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-114.936095733958,83.0407054042729,-0.0889154042729388,0.0889154042729388,20
86,2168,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-152.124168688044,-42.2366015658548,0.829201565854873,0.829201565854873,21
87,2192,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-3.14391936217876,27.053808142274,-15.1259081422739,15.1259081422739,22
88,2216,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-102.817948324414,116.395700316813,-28.8202503168125,28.8202503168125,23
89,2240,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-161.761184976502,140.12943761213,-25.3539976121295,25.3539976121295,24
90,2264,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-20.9706905984083,88.2695423119214,39.1198376880786,39.1198376880786,25
91,2288,01ea1,pm,1,ongoing,response,574586893,ongoing,1,43.8401329683375,-80.2955469609836,-6.44545303901634,6.44545303901634,26
92,2312,01ea1,pm,1,ongoing,response,574586893,ongoing,1,137.112139007632,132.11083270753,-58.3527327075299,58.3527327075299,27
93,2336,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-136.480110922878,-63.4378361957912,4.88113619579121,4.88113619579121,28
94,2360,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-150.960504139233,21.7294472061463,27.7072527938536,27.7072527938536,29
95,2384,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-105.405518490809,36.3747577179205,-5.93445771792051,5.93445771792051,30
96,2408,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-173.825642224529,25.8451780921316,-0.101978092131617,0.101978092131617,31
97,2432,01ea1,pm,1,ongoing,response,574586893,ongoing,1,19.4971323741514,127.35375238718,-18.8621523871795,18.8621523871795,32
98,2456,01ea1,pm,1,ongoing,response,574586893,ongoing,1,97.0348133466377,111.032557993115,-24.7528579931154,24.7528579931154,33
99,2480,01ea1,pm,1,ongoing,response,574586893,ongoing,1,30.6343649479442,30.2320193063765,5.45758069362341,5.45758069362341,34
100,2504,01ea1,pm,1,ongoing,response,574586893,ongoing,1,158.500375040691,-53.1567590168286,32.0187590168287,32.0187590168287,35
101,2528,01ea1,pm,1,ongoing,response,574586893,ongoing,1,23.1088825892016,24.9218486356616,17.6477513643384,17.6477513643384,36
102,2552,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-4.34852083481442,-45.435731296461,24.110131296461,24.110131296461,37
103,2576,01ea1,pm,1,ongoing,response,574586893,ongoing,1,14.1041120958737,123.092187257329,21.6854927426714,21.6854927426714,38
104,2600,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-31.8268455389518,38.7372385250851,1.22446147491496,1.22446147491496,39
105,2624,01ea1,pm,1,ongoing,response,574586893,ongoing,1,93.2164389084762,-63.5993155873907,13.6606155873908,13.6606155873908,40
106,2648,01ea1,pm,1,ongoing,response,574586893,ongoing,1,59.5994228564178,144.131099171379,-35.7500191713787,35.7500191713787,41
107,2672,01ea1,pm,1,ongoing,response,574586893,ongoing,1,38.2340707102586,124.736786944106,7.01218305589384,7.01218305589384,42
108,2696,01ea1,pm,1,ongoing,response,574586893,ongoing,1,26.6865414747225,108.494045454855,42.9203945451454,42.9203945451454,43
109,2720,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-145.994364283288,-2.82454040643847,-10.6372595935616,10.6372595935616,44
110,2744,01ea1,pm,1,ongoing,response,574586893,ongoing,1,85.651326324705,-72.0101610994855,-18.0085089005145,18.0085089005145,45
111,2768,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-30.1529110032411,113.452224506113,17.4870754938872,17.4870754938872,46
112,2792,01ea1,pm,1,ongoing,response,574586893,ongoing,1,120.887224273483,50.3326875899043,6.6870124100958,6.6870124100958,47
113,2816,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-53.9346891848413,-68.2948495899029,13.5951495899028,13.5951495899028,48
114,2840,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-15.4875734199575,4.03858783414046,16.2482121658595,16.2482121658595,49
115,2864,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-85.7634506061059,-15.7985494660104,-4.00205053398963,4.00205053398963,50
116,2888,01ea1,pm,1,ongoing,response,574586893,ongoing,1,19.9174791017475,0.186681793151138,8.06701820684884,8.06701820684884,51
117,2912,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-145.703897626976,171.98617170998,10.3585632900196,10.3585632900196,52
118,2936,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-158.154539990931,73.0296383156989,1.12136168430106,1.12136168430106,53
119,2960,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-9.69371526069335,-53.4700871527863,0.182787152786204,0.182787152786204,54
120,2984,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-42.7827268674614,1.73388691348396,6.48611308651607,6.48611308651607,55
121,3008,01ea1,pm,1,ongoing,response,574586893,ongoing,1,146.458164311268,-69.0656789439378,40.4246789439378,40.4246789439378,56
122,3032,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-162.231586091806,26.0833881155619,24.7491118844381,24.7491118844381,57
123,3056,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-57.897370699757,71.0929142729913,-7.17161427299129,7.17161427299129,58
124,3080,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-143.793674205121,134.702334742185,1.84511525781477,1.84511525781477,59
125,3104,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-161.426380631146,115.443944656252,-17.0834146562518,17.0834146562518,60
126,3132,01ea1,pm,1,ongoing,response,574586893,ongoing,1,66.2625634300798,-178.485371880417,6.51154488041709,6.51154488041709,61
127,3156,01ea1,pm,1,ongoing,response,574586893,ongoing,1,6.58247293554069,-59.996362928035,-12.819937071965,12.819937071965,62
128,3180,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-124.938165980701,105.814671624286,49.7841483757138,49.7841483757138,63
129,3204,01ea1,pm,1,prom_spec,response,574586893,prom,1,-159.10606424805,-147.607796124166,15.6077961241657,15.6077961241657,64
130,3228,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-15.0789949518239,0.412246262540407,0.950553737459586,0.950553737459586,65
131,3252,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-68.8269367818767,-40.313699542994,-2.09020045700606,2.09020045700606,66
132,3276,01ea1,pm,1,ongoing,response,574586893,ongoing,1,61.4211319282525,179.668849340126,-14.0763193401258,14.0763193401258,67
133,3300,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-51.7619113390086,14.2146056883627,16.8267943116373,16.8267943116373,68
134,3324,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-132.728664569032,6.9917535135445,9.93104648645544,9.93104648645544,69
135,3348,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-88.0420081104073,133.819298324076,22.2402716759235,22.2402716759235,70
136,3372,01ea1,pm,1,ongoing,response,574586893,ongoing,1,80.689652496673,-161.392012246744,-18.9285837532564,18.9285837532564,71
137,3396,01ea1,pm,1,ongoing,response,574586893,ongoing,1,171.106007288985,100.295847168739,14.7265128312611,14.7265128312611,72
138,3420,01ea1,pm,1,ongoing,response,574586893,ongoing,1,24.721888936247,66.4449968724031,6.24040312759689,6.24040312759689,73
139,3444,01ea1,pm,1,ongoing,response,574586893,ongoing,1,136.254609341144,101.725758715878,62.6101712841221,62.6101712841221,74
140,3468,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-35.0959930631927,-71.471457974963,-17.9860120250371,17.9860120250371,75
141,3492,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-15.7110258536099,-11.9653957514454,16.1523957514454,16.1523957514454,76
142,3516,01ea1,pm,1,ongoing,response,574586893,ongoing,1,124.783641984178,-164.453042754424,-7.5399772455761,7.5399772455761,77
143,3540,01ea1,pm,1,ongoing,response,574586893,ongoing,1,25.5194285568156,31.1244183786253,-1.30431837862523,1.30431837862523,78
144,3564,01ea1,pm,1,ongoing,response,574586893,ongoing,1,161.940141596185,-3.33515474779426,-19.6239452522057,19.6239452522057,79
145,3588,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-92.36628641986,108.007636303681,-18.5314763036811,18.5314763036811,80
146,3612,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-59.2454200955434,30.3281876243575,9.75081237564245,9.75081237564245,81
147,3636,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-67.5344752076194,-34.2425988182755,8.51579881827547,8.51579881827547,82
148,3660,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-16.4402935112898,-64.019282100652,-4.60501789934801,4.60501789934801,83
149,3684,01ea1,pm,1,ongoing,response,574586893,ongoing,1,94.0866072717484,6.29709265898714,-2.00509265898711,2.00509265898711,84
150,3708,01ea1,pm,1,ongoing,response,574586893,ongoing,1,45.9908266628699,-28.0919747921439,3.99157479214387,3.99157479214387,85
151,3732,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-112.376045135332,-33.8073204620438,-17.6825795379561,17.6825795379561,86
152,3756,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-144.399743955052,-62.7576271507636,-171.279562849236,171.279562849236,87
153,3780,01ea1,pm,1,ongoing,response,574586893,ongoing,1,113.260848001345,163.086545101872,-98.9601451018722,98.9601451018722,88
154,3804,01ea1,pm,1,ongoing,response,574586893,ongoing,1,144.491992660365,-85.1959361450355,15.9797361450355,15.9797361450355,89
155,3828,01ea1,pm,1,prom_spec,response,574586893,prom,1,55.5427114704616,-138.616892821372,6.61689282137206,6.61689282137206,90
156,3852,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-16.9486145138423,33.11071067555,14.75848932445,14.75848932445,91
157,3876,01ea1,pm,1,ongoing,response,574586893,ongoing,1,50.9804802128505,-1.67919592270368,-24.3986040772963,24.3986040772963,92
158,3900,01ea1,pm,1,ongoing,response,574586893,ongoing,1,6.09317132985385,87.2639236225971,35.8073663774029,35.8073663774029,93
159,3924,01ea1,pm,1,ongoing,response,574586893,ongoing,1,35.6045238246847,130.728278694424,29.9261313055756,29.9261313055756,94
160,3948,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-141.637349517174,-27.6922705103582,-2.41772948964183,2.41772948964183,95
161,3972,01ea1,pm,1,ongoing,response,574586893,ongoing,1,120.90913805598,34.2750978069898,10.9137021930102,10.9137021930102,96
162,3996,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-48.9173062067099,-75.223628990853,8.55212899085291,8.55212899085291,97
163,4020,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-108.077683930554,9.66302669316042,-22.6471266931604,22.6471266931604,98
164,4044,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-45.391641122649,-8.30726639547743,14.4407663954775,14.4407663954775,99
165,4068,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-122.784891892426,126.855086286479,37.1684837135208,37.1684837135208,100
166,4092,01ea1,pm,1,ongoing,response,574586893,ongoing,1,170.717664988872,82.518616194588,48.6848438054119,48.6848438054119,101
167,4116,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-120.309946662732,29.9635278327768,-13.1536278327768,13.1536278327768,102
168,4140,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-6.8527633390066,150.120854085636,18.4097759143642,18.4097759143642,103
169,4164,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-136.801772411812,160.932598915863,-0.490478915863378,0.490478915863378,104
170,4188,01ea1,pm,1,ongoing,response,574586893,ongoing,1,79.639444350338,-82.7279920422119,-8.55862795778808,8.55862795778808,105
171,4212,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-153.653229686672,159.81081819201,-50.26600819201,50.26600819201,106
172,4236,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-57.9460400816949,132.972663492062,1.57905650793828,1.57905650793828,107
173,4260,01ea1,pm,1,ongoing,response,574586893,ongoing,1,157.833490485727,-53.572690602328,41.583490602328,41.583490602328,108
174,4284,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-153.227778812564,118.230946169159,-32.6431861691592,32.6431861691592,109
175,4308,01ea1,pm,1,prom_spec,response,574586893,prom,1,105.037495700038,-130.578942440215,-1.42105755978491,1.42105755978491,110
176,4332,01ea1,pm,1,ongoing,response,574586893,ongoing,1,175.802859232587,70.5243356806607,-37.5920356806607,37.5920356806607,111
177,4356,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-161.993701040772,-11.2078784618418,-2.05492153815817,2.05492153815817,112
178,4380,01ea1,pm,1,ongoing,response,574586893,ongoing,1,150.626799112016,-160.306661597032,-22.7707654029682,22.7707654029682,113
179,4404,01ea1,pm,1,ongoing,response,574586893,ongoing,1,-130.514862043796,112.45723776589,42.5964222341097,42.5964222341097,114
180,4428,01ea1,pm,1,ongoing,response,574586893,ongoing,1,43.8918039237549,115.508786214822,29.0407437851778,29.0407437851778,115
181,4452,01ea1,pm,1,ongoing,response,574586893,ongoing,1,42.9661241203196,-80.4242229767056,1.41612297670554,1.41612297670554,116
182,4476,01ea1,pm,1,ongoing,response,574586893,ongoing,1,19.1911140076413,-0.220921030888917,-6.31487896911108,6.31487896911108,117
183,4500,01ea1,pm,1,ongoing,response,574586893,ongoing,1,67.1223499752892,-79.6242928936256,16.5729928936255,16.5729928936255,118
184,4524,01ea1,pm,1,ongoing,response,574586893,ongoing,1,53.254705922065,172.080935546329,-2.81277554632891,2.81277554632891,119
185,4548,01ea1,pm,1,ongoing,response,574586893,ongoing,1,138.448591318488,110.661613614014,56.9795163859856,56.9795163859856,120
186,4584,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,164.922015054712,-91.9209524395258,-10.0790475604742,10.0790475604742,61
187,4608,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,-130.65425650172,-112.154953150128,-21.8450468498725,21.8450468498725,62
188,4632,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,99.5711386277857,-142.024122071611,3.02412207161137,3.02412207161137,63
189,4656,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,-65.1933524076256,70.0068805167666,2.99311948323339,2.99311948323339,64
190,4680,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,167.230129905519,-6.98664927400227,-7.01335072599773,7.01335072599773,65
191,4704,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,115.844391895968,82.1012002468287,135.898799753171,135.898799753171,66
192,4728,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,105.648834374705,84.4967392380754,57.5032607619246,57.5032607619246,67
193,4752,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,39.178213482108,-5.37757580452171,-8.62242419547829,8.62242419547829,68
194,4776,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,165.205307403534,-28.6515337358147,-19.3484662641854,19.3484662641854,69
195,4800,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,25.2274304155756,139.14921201191,13.8507879880904,13.8507879880904,70
196,4824,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,173.420722926603,151.238614921672,-49.238614921672,49.238614921672,71
197,4848,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,4.23111615667545,158.788492387221,7.21150761277897,7.21150761277897,72
198,4872,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,0.0330266968858837,111.366908761842,-23.3669087618417,23.3669087618417,73
199,4896,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,-49.757114359176,175.242885640824,31.7571143591761,31.7571143591761,74
200,4920,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,96.6511660217038,-138.535361688471,-4.46463831152892,4.46463831152892,75
201,4944,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,2.28192641172893,156.778471818207,-17.7784718182065,17.7784718182065,76
202,4968,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,148.651225262593,5.2186720992978,-13.2186720992978,13.2186720992978,77
203,4992,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,161.820449578177,-38.3185965825749,6.31859658257486,6.31859658257486,78
204,5016,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,172.007925938029,131.459311976139,3.54068802386064,3.54068802386064,79
205,5040,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,50.5531340181393,-73.2788607323824,-14.7211392676177,14.7211392676177,80
206,5064,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,69.3204960389405,120.737839755793,28.2621602442066,28.2621602442066,81
207,5088,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,52.9205966329089,-67.5355908036443,-11.4644091963557,11.4644091963557,82
208,5112,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,-167.017185071551,112.208085911477,3.79191408852262,3.79191408852262,83
209,5136,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,111.798185339753,94.2536543735577,39.7463456264423,39.7463456264423,84
210,5160,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,39.3688189945572,-18.5586909150828,0.558690915082821,0.558690915082821,85
211,5184,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,57.0200188076055,157.883155911654,-5.88315591165372,5.88315591165372,86
212,5208,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,-98.1655309452593,-141.30889213438,-8.6911078656201,8.6911078656201,87
213,5232,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,-70.253808917931,-162.956594300208,-0.0434056997921743,0.0434056997921743,88
214,5256,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,-99.5483911903907,5.42465129364803,-7.42465129364803,7.42465129364803,89
215,5280,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,120.585434449845,-153.638821796687,30.6388217966872,30.6388217966872,90
216,5304,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,77.0090414117559,144.995846290288,-20.9958462902875,20.9958462902875,91
217,5328,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,119.488240224282,144.721990884415,-41.7219908844153,41.7219908844153,92
218,5352,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,93.7570263714816,95.1454588979877,-13.1454588979877,13.1454588979877,93
219,5376,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,37.3750926401214,-152.40506962451,18.40506962451,18.40506962451,94
220,5400,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,-140.90728772523,74.077752069299,8.9222479307009,8.9222479307009,95
221,5424,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,-75.7106621741355,-17.0159825843011,-0.984017415698872,0.984017415698872,96
222,5448,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,116.27467551762,-70.93308311056,21.93308311056,21.93308311056,97
223,5472,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,106.3408576976,-27.3257978648911,-9.67420213510889,9.67420213510889,98
224,5496,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,-90.6419885155196,-11.6590206212078,-9.34097937879221,9.34097937879221,99
225,5520,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,163.89021124385,-80.255144387665,-15.744855612335,15.744855612335,100
226,5544,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,67.9121580685783,87.6339465240209,6.36605347597913,6.36605347597913,101
227,5568,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,-42.2671060209335,-89.4127752098092,6.4127752098093,6.4127752098093,102
228,5592,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,-87.9303253054636,-39.593665114637,-2.40633488536298,2.40633488536298,103
229,5616,01ea1,baseline2,1,ongoing,response,574586893,ongoing,1,131.850369312384,-95.6436856385324,26.6436856385324,26.6436856385324,104
