,observation,trial,load,stimulus_type,ended_on,url_code,trial_type,trial_seq,color_offset,color_angle_test,color_angle_deviation,color_angle_abs_deviation
157,1c555,Pm5,1,ongoing,response,378198997,ongoing,1,-142.939547329336,-51.2090671878284,-15.4624328121715,15.4624328121715
158,1c555,Pm5,1,ongoing,response,378198997,ongoing,1,-98.1046071570369,-17.2343070971436,4.25020709714363,4.25020709714363
159,1c555,Pm5,1,ongoing,response,378198997,ongoing,1,162.489058889818,-14.3227056751684,20.4562056751685,20.4562056751685
160,1c555,Pm5,1,ongoing,response,378198997,ongoing,1,67.5064692924258,109.953189263487,54.0703807365126,54.0703807365126
161,1c555,Pm6,1,ongoing,response,378198997,ongoing,1,-178.918456828225,141.043169610251,-9.83970961025102,9.83970961025102
162,1c555,Pm6,1,ongoing,response,378198997,ongoing,1,-80.284835319091,35.5421036267181,-18.7322036267182,18.7322036267182
163,1c555,Pm6,1,ongoing,response,378198997,ongoing,1,119.050659379868,163.467224518884,5.06340548111586,5.06340548111586
164,1c555,Pm6,1,ongoing,response,378198997,ongoing,1,-19.1637523873256,126.578427900132,33.8636920998681,33.8636920998681
165,1c555,Pm6,1,ongoing,response,378198997,ongoing,1,-39.1336996476434,-145.954451488272,54.6678314882722,54.6678314882722
166,1c555,Pm6,1,ongoing,response,378198997,ongoing,1,-90.4994117947353,139.317732398936,-29.7729223989364,29.7729223989364
167,1c555,Pm6,1,ongoing,response,378198997,ongoing,1,85.8319582217717,125.098648252355,9.45307174764503,9.45307174764503
168,1c555,Pm6,1,ongoing,response,378198997,ongoing,1,-54.5111078406174,-18.8283446955068,6.83914469550677,6.83914469550677
169,1c555,Pm6,1,ongoing,response,378198997,ongoing,1,-157.969937635929,166.888974359262,-81.3012143592624,81.3012143592624
170,1c555,Pm6,1,prom_spec,response,378198997,prom,1,-118.730280684645,-117.554154810306,-14.4458451896937,14.4458451896937
171,1c555,Pm6,1,ongoing,response,378198997,ongoing,1,25.2587129571552,34.2238291369117,-1.29152913691178,1.29152913691178
172,1c555,Pm6,1,ongoing,response,378198997,ongoing,1,60.3104700269137,4.68768604253114,-17.9504860425311,17.9504860425311
173,1c555,Pm6,1,ongoing,response,378198997,ongoing,1,-66.0970646129836,-172.813180896474,-10.2642461035256,10.2642461035256
174,1c555,Pm6,1,ongoing,response,378198997,ongoing,1,-111.208217635952,157.130702470677,-2.0770424706767,2.0770424706767
175,1c555,Pm6,1,ongoing,response,378198997,ongoing,1,179.443774916249,122.327371831172,22.2221581688279,22.2221581688279
176,1c555,Pm6,1,ongoing,response,378198997,ongoing,1,-58.662459986,-80.1339132488486,1.12581324884854,1.12581324884854
177,1c555,Pm6,1,ongoing,response,378198997,ongoing,1,-81.2801905109376,-57.8395154726757,51.3037154726757,51.3037154726757
178,1c555,Pm6,1,ongoing,response,378198997,ongoing,1,146.852885455202,-78.078007860518,15.0267078605179,15.0267078605179
179,1c555,Pm6,1,ongoing,response,378198997,ongoing,1,-151.157977313311,163.050526157667,6.21763384233282,6.21763384233282
180,1c555,Pm6,1,ongoing,response,378198997,ongoing,1,169.511391375272,177.077807733932,-9.43667773393167,9.43667773393167
181,1c555,Base4,1,ongoing,response,378198997,ongoing,1,-88.9937313831936,-92.1235318053793,-9.87646819462066,9.87646819462066
182,1c555,Base4,1,ongoing,response,378198997,ongoing,1,167.011047224383,-148.587627651134,14.5876276511339,14.5876276511339
183,1c555,Base4,1,ongoing,response,378198997,ongoing,1,6.48697891861605,-118.76175327698,-20.23824672302,20.23824672302
184,1c555,Base4,1,ongoing,response,378198997,ongoing,1,-74.5588664299776,54.6183849343543,18.3816150656457,18.3816150656457
185,1c555,Base4,1,ongoing,response,378198997,ongoing,1,-11.2893376807337,4.09049528940909,-18.0904952894091,18.0904952894091
186,1c555,Base4,1,ongoing,response,378198997,ongoing,1,-66.6739910236327,-96.3993560528143,-45.6006439471857,45.6006439471857
187,1c555,Base4,1,ongoing,response,378198997,ongoing,1,7.53666378622952,135.484626756403,6.51537324359708,6.51537324359708
188,1c555,Base4,1,ongoing,response,378198997,ongoing,1,153.650639393425,2.26054523971584,-16.2605452397158,16.2605452397158
189,1c555,Base4,1,ongoing,response,378198997,ongoing,1,116.919069770675,-40.2941221832154,-7.70587781678455,7.70587781678455
190,1c555,Base4,1,ongoing,response,378198997,ongoing,1,-167.249377420995,149.717366215443,3.28263378455722,3.28263378455722
191,1c555,Base4,1,ongoing,response,378198997,ongoing,1,178.315119361984,110.927625223003,-8.92762522300256,8.92762522300256
192,1c555,Base4,1,ongoing,response,378198997,ongoing,1,141.766820767873,126.701025524694,39.2989744753061,39.2989744753061
193,1c555,Base4,1,ongoing,response,378198997,ongoing,1,74.3220099180766,79.9992317110887,8.00076828891133,8.00076828891133
194,1c555,Base4,1,ongoing,response,378198997,ongoing,1,143.629712230795,-158.131799205829,5.13179920582934,5.13179920582934
195,1c555,Base4,1,ongoing,response,378198997,ongoing,1,-155.818938520233,-111.833505511473,-31.1664944885268,31.1664944885268
196,1c555,Base4,1,ongoing,response,378198997,ongoing,1,-6.83274853277544,105.692873735161,33.3071262648391,33.3071262648391
197,1c555,Base4,1,ongoing,response,378198997,ongoing,1,134.456704326443,15.0892234317048,-23.0892234317048,23.0892234317048
198,1c555,Base4,1,ongoing,response,378198997,ongoing,1,-145.470039218729,-43.2981005053774,11.2981005053774,11.2981005053774
199,1c555,Base4,1,ongoing,response,378198997,ongoing,1,123.689602494509,147.738167455026,-12.7381674550261,12.7381674550261
200,1c555,Base4,1,ongoing,response,378198997,ongoing,1,16.8745167134805,-91.8554474892374,3.85544748923735,3.85544748923735
201,1c555,Base5,1,ongoing,response,378198997,ongoing,1,-73.6525448012793,132.179793458997,16.8202065410035,16.8202065410035
202,1c555,Base5,1,ongoing,response,378198997,ongoing,1,-151.223046065227,-79.9400490496764,0.940049049676418,0.940049049676418
203,1c555,Base5,1,ongoing,response,378198997,ongoing,1,45.7506229144381,104.343762299257,11.6562377007431,11.6562377007431
204,1c555,Base5,1,ongoing,response,378198997,ongoing,1,-103.533381047483,128.772603452178,5.22739654782163,5.22739654782163
205,1c555,Base5,1,ongoing,response,378198997,ongoing,1,9.55247675540264,-5.79136819432904,-12.208631805671,12.208631805671
206,1c555,Base5,1,ongoing,response,378198997,ongoing,1,81.6845503443727,147.291110758305,4.70888924169458,4.70888924169458
207,1c555,Base5,1,ongoing,response,378198997,ongoing,1,-46.4954080976199,-121.056676095691,-28.9433239043091,28.9433239043091
208,1c555,Base5,1,ongoing,response,378198997,ongoing,1,-51.871489497658,-169.208670192548,6.2086701925482,6.2086701925482
209,1c555,Base5,1,ongoing,response,378198997,ongoing,1,-99.8340751735113,-18.3627509969368,16.3627509969368,16.3627509969368
210,1c555,Base5,1,ongoing,response,378198997,ongoing,1,-44.630588195051,-114.223935678654,-8.77606432134598,8.77606432134598
211,1c555,Base5,1,ongoing,response,378198997,ongoing,1,-38.6076517018058,92.3842973290671,31.6157026709329,31.6157026709329
212,1c555,Base5,1,ongoing,response,378198997,ongoing,1,-123.864839118205,126.420512228805,-23.4205122288047,23.4205122288047
213,1c555,Base5,1,ongoing,response,378198997,ongoing,1,-98.7912634308706,97.8581101160402,-15.8581101160403,15.8581101160403
214,1c555,Base5,1,ongoing,response,378198997,ongoing,1,-59.531289566468,-104.593523768513,-29.4064762314872,29.4064762314872
215,1c555,Base5,1,ongoing,response,378198997,ongoing,1,156.105484089756,69.1198540260457,13.8801459739543,13.8801459739543
216,1c555,Base5,1,ongoing,response,378198997,ongoing,1,158.35893321152,-47.2160821596245,29.2160821596245,29.2160821596245
217,1c555,Base5,1,ongoing,response,378198997,ongoing,1,-34.5429539344325,-30.752952528033,-18.247047471967,18.247047471967
